date,open,high,low,close,volume,pct,Log_Return,sigma,dayofweek,daysLeft,strike,near_option,strategy_on,strike_real,is_strike
2022-05-27,268.48,273.34,267.56,273.24,26910800,0.027604362542309246,0.027230231614674538,0.2702292509672645,4,6,275.60691664304886,277.5,,267.5,1.0
2022-05-30,268.48,273.34,267.56,273.24,26910800,0.027604362542309246,0.0,0.26986384471504954,0,10,286.25079732896154,290.0,,265.0,
2022-05-31,272.53,274.77,268.93,271.87,37827700,-0.0050139071878202435,-0.005026518994410654,0.2699052985162024,1,9,285.55125091407416,287.5,,267.5,
2022-06-01,275.2,277.69,270.04,272.42,25292200,0.002023025710817805,0.0020209821499577903,0.2698060826191383,2,8,283.40612140726455,285.0,,275.0,
2022-06-02,264.45,274.65,261.6,274.58,44008200,0.007928933264811588,0.007897664450263181,0.2698462605705747,3,7,283.21423885000615,285.0,1.0,272.5,
2022-06-03,270.31,273.45,268.41,270.02,28059000,-0.01660718187777699,-0.016746627140358794,0.27035103886844475,4,6,284.6396887141268,287.5,,275.0,0.0
2022-06-06,272.06,274.18,267.22,268.75,22400300,-0.0047033553070142675,-0.004714450887227499,0.27006000376452827,0,10,282.8834019707919,285.0,,277.5,
2022-06-07,266.64,273.13,265.94,272.5,22860700,0.013953488372093092,0.01385703466142628,0.2703460954835688,1,9,280.8679443080744,282.5,,290.0,
2022-06-08,271.71,273.0,269.61,270.41,17372300,-0.007669724770642095,-0.007699288369795415,0.27018857767931675,2,8,284.0821335505971,287.5,,287.5,
2022-06-09,267.78,272.71,264.63,264.79,26439700,-0.02078325505713552,-0.021002266734194364,0.2707926598569688,3,7,281.1400827660325,282.5,1.0,285.0,
2022-06-10,260.58,260.58,252.53,252.99,31422800,-0.044563616450772336,-0.04558709674464907,0.274600410385587,4,6,274.52565716864837,277.5,,285.0,0.0
2022-06-13,245.11,249.02,241.53,242.26,46135800,-0.042412743586703106,-0.04333843266600384,0.27791122303578036,0,10,265.2360629171918,267.5,,287.5,
2022-06-14,243.86,245.74,241.51,244.49,28651500,0.009204986378271274,0.009162878694350113,0.2780111465401224,1,9,253.50834178170635,255.0,,285.0,
2022-06-15,248.31,255.3,246.42,251.76,33111700,0.029735367499693188,0.029301844473145128,0.27922784716267346,2,8,255.18260059142506,257.5,,282.5,
2022-06-16,245.98,247.42,243.02,244.97,33169200,-0.026970130282809035,-0.027340498688504637,0.2803478326326495,3,7,262.0910237300139,265.0,1.0,287.5,
2022-06-17,244.7,250.5,244.03,247.65,43084800,0.010940115116136795,0.01088070496660003,0.2805710215482791,4,6,254.3007224176081,257.5,,282.5,0.0
2022-06-20,244.7,250.5,244.03,247.65,43084800,0.010940115116136795,0.0,0.2805557701271032,0,10,259.90456937963484,262.5,,277.5,
2022-06-21,250.26,254.75,249.51,253.74,29928300,0.024591156874621545,0.024293661678205607,0.28074618749008823,1,9,259.26054848958097,262.5,,267.5,
2022-06-22,251.89,257.17,250.37,253.13,25939900,-0.0024040356270198515,-0.0024069299603185837,0.28075342924840413,2,8,264.9486920271915,267.5,,255.0,
2022-06-23,255.57,259.37,253.63,258.86,25861400,0.022636589894520665,0.022384184262158456,0.2816735861933085,3,7,263.57514858909275,265.0,1.0,257.5,
2022-06-24,261.81,267.98,261.72,267.7,33923200,0.03414973344665051,0.03357957551201455,0.28357919872945564,4,6,268.7672896640525,272.5,,265.0,1.0
2022-06-27,268.21,268.3,263.28,264.89,24615100,-0.010496824803884919,-0.010552305055210758,0.2836317126913534,0,10,281.09223333750913,282.5,,257.5,
2022-06-28,263.98,266.91,256.32,256.48,27295500,-0.03174902789837275,-0.03226395660985305,0.2854318195327141,1,9,277.44814421836946,280.0,,262.5,
2022-06-29,257.59,261.97,255.76,260.26,20069800,0.014737991266375428,0.014630442487368323,0.28581617100668755,2,8,268.0030068857366,270.0,,262.5,
2022-06-30,257.05,259.53,252.9,256.83,31730900,-0.013179128563743925,-0.013266743926107254,0.28579517172031127,3,7,271.1970341281167,272.5,1.0,267.5,
