date,open,high,low,close,volume,pct,Log_Return,sigma,dayofweek,daysLeft,strike,near_option,strategy_on,strike_real,is_strike
2022-05-04,319.31,330.29,313.89,329.6,116083400,0.0338121824226838,0.03325311782981621,0.22299526813795062,2,8,329.8335266829864,331.0,,342.0,
2022-05-05,325.17,325.25,309.62,313.0,154607400,-0.05036407766990303,-0.05167660749516354,0.22882216227561142,3,7,340.3575037535273,341.0,1.0,329.0,
2022-05-06,310.95,315.09,305.11,309.25,139572800,-0.011980830670926479,-0.012053179267555897,0.22912959136538993,4,6,322.6972198976736,324.0,,328.0,0.0
2022-05-09,303.48,309.35,295.72,297.15,113387300,-0.03912691996766382,-0.03991294945992777,0.23172712402809198,0,10,321.6914457354917,323.0,,339.0,
2022-05-10,304.51,305.76,296.57,300.76,124124600,0.012148746424364809,0.012075542697156534,0.23200414350144571,1,9,308.6105160929999,310.0,,326.0,
2022-05-11,298.44,304.09,290.95,291.84,140326100,-0.029658199228620896,-0.030106897623859652,0.23327395862183467,2,8,311.6977400262722,313.0,,331.0,
2022-05-12,287.45,295.75,284.94,291.15,120910900,-0.0023643092105263275,-0.002367108602837626,0.23327342880380533,3,7,301.8115564638341,303.0,1.0,331.0,
2022-05-13,295.72,303.0,294.08,301.94,83684900,0.037059934741542344,0.0363897238564612,0.23614554636099902,4,6,300.3484877600388,301.0,,341.0,0.0
2022-05-16,300.15,302.26,297.13,298.44,59190400,-0.011591706961648018,-0.011659414536276379,0.23639048903337806,0,10,314.46692215915726,315.0,,324.0,
2022-05-17,304.45,306.56,300.55,306.17,62715300,0.025901353705937602,0.02557159564076724,0.2377909305107369,1,9,310.1864064699888,311.0,,323.0,
2022-05-18,301.54,302.25,289.85,291.14,79477100,-0.04909037462847443,-0.050336252107566065,0.24298858888434102,2,8,317.5873243895971,319.0,,310.0,
2022-05-19,289.29,294.39,287.58,289.58,79920700,-0.005358246891529861,-0.005372653783239172,0.24302068932845575,3,7,301.50919854310877,303.0,1.0,313.0,
2022-05-20,293.13,293.8,280.21,288.68,91764200,-0.003107949444022262,-0.0031127891492030257,0.24302107704315312,4,6,299.1173978786539,300.0,,303.0,0.0
2022-05-23,289.75,293.87,287.29,293.48,63648400,0.016627407510045655,0.016490685641720963,0.24341425074441192,0,10,301.0128480780138,302.0,,301.0,
2022-05-24,288.13,288.86,282.25,287.24,73491100,-0.021262096224614946,-0.021491390603676712,0.24369708840667834,1,9,305.3812672610397,306.0,,315.0,
